Location	LatLong	Curvature	Stop	Mode	Notes
Canberra	-35.355434, 149.066050	0.05	2	1	
Launceston	-41.434495, 147.123430	0.3	0	0	
Leaning Church	-41.252053, 147.184606	0.3	1	0	
Launceston	-41.434495, 147.123430	0.3	3	0	
Swansea	-42.132863, 148.068255	0.3	1	0	
Launceston	-41.434495, 147.123430	0.05	2	1	
Canberra	-35.355434, 149.066050	0.0	2	0	
